,key,value
12731,정들,-1
12732,정들ㄴ,-1
12733,정들ㄴ것,-1
12734,정리,1
12735,정리하,1
12736,정리하고,1
12737,정말,1
12738,정말감사,1
12739,정말감사하,1
12740,정말꿈,1
12741,정말꿈만,1
12742,정말좋아하,1
12743,정보,1
12744,정보화,1
12745,정보화마인드,1
12746,정부,1
12747,정부가,1
12748,정부가삼위일체,1
12749,정상,1
12750,정상급,1
12751,정상화,1
12752,정서,1
12753,정서를,1
12754,정서를살리,1
12755,정성껏,1
12756,정성껏봉양,1
12757,정성껏봉양하,1
12758,정숙,1
12759,정숙의,1
12760,정숙의세계,1
12761,정신,-1
12762,정신에,-1
12763,정신에도,-1
12764,정신을,-1
12765,정신을통제,-1
12766,정신의,1
12767,정신의풍성,1
12768,정신이,1
12769,정신이팔리,1
12770,정신적,-1
12771,정신적고갈,-1
12772,정신적성취,1
12773,정신병,-1
12774,정신병으로,-1
12775,정신병으로진단,-1
12776,정의,0
12777,정의하,0
12778,정지선,-1
12779,정지선을,-1
12780,정지선을표시,-1
12781,정착,1
12782,정착되,1
12783,정착시키,1
12784,정착시키기,1
12785,정책,-1
12786,정책의,-1
12787,정책의비전,-1
12788,정책이,-1
12789,정책이시작,-1
12790,정책적,1
12791,정책적관심,1
12792,정체,-1
12793,정체상태,-1
12794,정체상태에,-1
12795,정취,1
12796,정취가,1
12797,정취가살아나,1
12798,정치,-1
12799,정치적,-1
12800,정치적테러,-1
12801,정하,1
12802,정화,1
12803,정화만,1
12804,정화만을,1
12805,정확,-1
12806,정확히,-1
12807,정확히명시,-1
12808,정확히명시하,-1
12809,젖,-1
12810,젖도,-1
12811,젖도안,-1
12812,젖에,-1
12813,젖에발리,-1
12814,젖을,1
12815,젖을흘려주,1
12816,젖,-1
12817,제,1
12818,제,-1
12819,제위반,-1
12820,제공,1
12821,제공하,1
12822,제기,-1
12823,제기되,-1
12824,제기하,-1
12825,제기하ㄴ,0
12826,제대로,-1
12827,제대로받,-1
12828,제대로받을,-1
12829,제대로배우,-1
12830,제대로배우ㄹ,-1
12831,제대로보,-1
12832,제대로보아,-1
12833,제대로보이,1
12834,제대로이해,-1
12835,제대로이해하,-1
12836,제대로정착,1
12837,제대로정착되,1
12838,제도,-1
12839,제도언론,-1
12840,제발,-1
12841,제발로,-1
12842,제수,1
12843,제수용품,1
12844,제수용품싸,1
12845,제시,1
12846,제시되,-1
12847,제시하,1
12848,제아무리,-1
12849,제아무리높,-1
12850,제아무리높은,-1
12851,제안,1
12852,제안하,1
12853,제왕,-1
12854,제왕처럼,-1
12855,제왕처럼자기,-1
12856,제자리,-1
12857,제자리를,-1
12858,제자리를맴돌,-1
12859,제재,1
12860,제재를,1
12861,제재를풀,1
12862,제조,0
12863,제조하,0
12864,제치,1
12865,제치어,1
12866,제치어버리,1
12867,제품,0
12868,제품의,0
12869,제품의가치,0
12870,제품이,1
12871,제품이나오,1
12872,제한,-1
12873,제한이,-1
12874,제한이없,-1
12875,조,-1
12876,조각가,1
12877,조각가들,1
12878,조각가들의,1
12879,조건,1
12880,조건이,1
12881,조건적,1
12882,조건적이,1
12883,조금,-1
12884,조금과장,-1
12885,조금과장되,-1
12886,조금더,0
12887,조금더비싸,0
12888,조금,1
12889,조금도,1
12890,조금도떨어지,1
12891,조금도무겁,1
12892,조금만,1
12893,조금만참,1
12894,조류,1
12895,조리기,1
12896,조리기보다,1
12897,조리기보다간편,1
12898,조명,1
12899,조명과,1
12900,조명과카메라,1
12901,조명하,1
12902,조선,-1
12903,조선왕조,-1
12904,조성,-1
12905,조성되,-1
12906,조속,1
12907,조속하,1
12908,조속하ㄴ,1
12909,조언,1
12910,조언을,1
12911,조언을내놓,1
12912,조언을하,1
12913,조언이,1
12914,조언하,1
12915,조절,1
12916,조직,-1
12917,조직적,-1
12918,조직적비리,-1
12919,조차,-1
12920,조차느끼,-1
12921,조차느끼지,-1
12922,조차않,-1
12923,조차하,-1
12924,조차하ㄹ,-1
12925,조치,-1
12926,조치위반,-1
12927,조화,1
12928,조화롭,1
12929,조화롭게,1
12930,존경,1
12931,존경하,1
12932,존귀,1
12933,존재,1
12934,존재이유,1
12935,존재이유이,1
12936,존재하,1
12937,존재하ㄴ다는,1
12938,존중,1
12939,존중하,1
12940,졸,-1
12941,졸속,-1
12942,좀,1
12943,좀내놓,1
12944,좀내놓으라고,1
12945,좀더,1
12946,좀더가까이,1
12947,좀더많,1
12948,좀더상세,1
12949,좀들,1
12950,좀들지만,1
12951,좀체,-1
12952,좁,-1
12953,좁은,-1
12954,좁은문,-1
12955,종교인,0
12956,종교인이,0
12957,종교인이아니,0
12958,종류,1
12959,종류가,1
12960,종류가많,1
12961,종용,-1
12962,종용하,-1
12963,종합,0
12964,종합적,0
12965,종합적으로,0
12966,좋,1
12967,좋겠,-1
12968,좋습니까,1
12969,좋아,1
12970,좋아지,1
12971,좋아하,1
12972,좋아서,1
12973,좋아서하,1
12974,좋았,1
12975,좋았어요,1
12976,좋은,1
12977,좋은물건,1
12978,좋은자연,1
12979,좋은책,1
12980,좋아하,1
12981,좋아하는,1
12982,좋아하는책,1
12983,좌수,-1
12984,좌수로,-1
12985,좌수로글씨,-1
12986,좌절감,-1
12987,좌파,0
12988,좌파성향,0
12989,죄,-1
12990,죄씌우,-1
12991,죄씌우었,-1
12992,죄의식,-1
12993,죄의식의,-1
12994,죄의식의문제,-1
12995,죠,1
12996,주,1
12997,주고,1
12998,주고또는,1
12999,주는,-1
13000,주는것,1
13001,주는부모,-1
13002,주지,-1
13003,주지않,-1
13004,주,1
13005,주고,-1
13006,주고용서,-1
13007,주ㄴ,-1
13008,주ㄴ사람,-1
13009,주ㄴ적,-1
13010,주는,1
13011,주는버팀목,1
13012,주니,1
13013,주ㄹ,-1
13014,주ㄹ수,-1
13015,주며,1
13016,주며반짝이,1
13017,주어서,-1
13018,주어서는,-1
13019,주지,-1
13020,주지않,-1
13021,주간,1
13022,주간순수익,1
13023,주간순수익은,1
13024,주검,1
13025,주검들,1
13026,주검들을,1
13027,주례,1
13028,주례를,1
13029,주례를서,1
13030,주로,-1
13031,주로호소,-1
13032,주로호소하,-1
13033,주류,1
13034,주류이,1
13035,주류이라고,1
13036,주목받,1
13037,주목하,-1
13038,주문,1
13039,주문이,1
13040,주방,0
13041,주변,1
13042,주변사람,1
13043,주변사람들,1
13044,주선,1
13045,주선하,1
13046,주어지,1
13047,주어지ㄴ,1
13048,주어지ㄴ개념,1
13049,주위,-1
13050,주위사람,-1
13051,주위사람들,-1
13052,주일,-1
13053,주일이나,-1
13054,주일이나지나,-1
13055,주입,-1
13056,주입하,-1
13057,주장,1
13058,주장도,1
13059,주장도덧붙이,1
13060,주장만,-1
13061,주장만을,-1
13062,주장이,-1
13063,주장이제시,-1
13064,주장이,1
13065,주장하,1
13066,주장하아,1
13067,주저,1
13068,주저하,1
13069,주저하지,1
13070,주전자,1
13071,주전자들,1
13072,주전자들이,1
13073,주창,1
13074,주창하,1
13075,주체,1
13076,주체농법,1
13077,주체농법을,1
13078,주체성,1
13079,주체성을,1
13080,주체의식,-1
13081,주체적,1
13082,주체적으로,1
13083,죽,-1
13084,죽게,-1
13085,죽게만들,-1
13086,죽어,-1
13087,죽어있,-1
13088,죽은,1
13089,죽은셰익스피어,1
13090,죽음,-1
13091,죽음과,-1
13092,죽음과같,-1
13093,준비,1
13094,준비없,-1
13095,준비없음,-1
13096,준비중,1
13097,준비중이,1
13098,준비하,1
13099,준수,1
13100,준수하,1
13101,준엄,1
13102,준엄하,1
13103,줄,-1
13104,줄알,-1
13105,줄,-1
13106,줄이,-1
13107,줄이끊,-1
13108,줄,1
13109,줄어,1
13110,줄어들,1
13111,줄곧,-1
13112,줄곧아름답,-1
13113,줄곧아름답다는,-1
13114,줄어들,-1
13115,줄이,1
13116,줄이ㄹ,1
13117,줄이ㄹ수,1
13118,줏대,-1
13119,줏대없,-1
13120,중,1
13121,중소일,1
13122,중소일을,1
13123,중이,1
13124,중고,1
13125,중고등산,1
13126,중고등산용품,1
13127,중국,-1
13128,중국기업,-1
13129,중국기업들,-1
13130,중국,-1
13131,중국과,1
13132,중국과전통,1
13133,중국에,-1
13134,중국에개혁,-1
13135,중단,-1
13136,중단시키,-1
13137,중단하,-1
13138,중대,-1
13139,중대하,-1
13140,중대하ㄴ,-1
13141,중독,-1
13142,중독으로,-1
13143,중론,0
13144,중심,1
13145,중심에서,1
13146,중심에서벗어나,1
13147,중앙,1
13148,중앙집중,1
13149,중앙집중화,1
13150,중얼거리,-1
13151,중얼거리ㅁ,-1
13152,중얼거리ㅁ에,-1
13153,중요*,1
13154,중요*성,1
13155,중요*하,1
13156,중요*하ㄴ,1
13157,중요,1
13158,중요하,1
13159,중요,1
13160,중요하,1
13161,중요하ㄴ,1
13162,중요하ㅁ,1
13163,중점,1
13164,중점적,1
13165,중점적으로,1
13166,중주단,1
13167,중주단을,1
13168,중주단을만들,1
13169,중화,-1
13170,중화민족,-1
13171,중화민족의,-1
13172,쥐,1
13173,쥐ㄹ,1
13174,쥐ㄹ수,1
13175,즉각,-1
13176,즉각중단,-1
13177,즉각중단하,-1
13178,즐거움,1
13179,즐거움을,1
13180,즐거움을자극,1
13181,즐겁,1
13182,즐겁게,1
13183,즐겁게만들,1
13184,즐겁ㄴ,1
13185,즐겁ㄴ잔치,1
13186,즐기,1
13187,즐기ㄹ,1
13188,즐기ㄹ수,1
13189,즐기어,1
13190,즐기어하,1
13191,증가,-1
13192,증명,1
13193,증명하,1
13194,증명하아,1
13195,증상,-1
13196,증상은,-1
13197,증언,0
13198,증여세,-1
13199,증폭,-1
13200,증폭시키,-1
13201,지,-1
13202,지는,-1
13203,지는못하,-1
13204,지는않,-1
13205,지도,-1
13206,지도못하,-1
13207,지말,1
13208,지말아야,1
13209,지못하,-1
13210,지못하겠,1
13211,지못하고,-1
13212,지못하ㄴ,-1
13213,지못하다고,-1
13214,지못하다는,-1
13215,지못하도록,-1
13216,지못하ㄹ,1
13217,지못하았,-1
13218,지않,-1
13219,지않겠,-1
13220,지않고,1
13221,지않기,1
13222,지않는,-1
13223,지않는다,1
13224,지않습니다,1
13225,지않아,-1
13226,지않아요,-1
13227,지않으면,1
13228,지않은,-1
13229,지않을,-1
13230,지,-1
13231,지,-1
13232,지적,-1
13233,지적도둑,-1
13234,지적이,1
13235,지적재산,-1
13236,지,-1
13237,지새끼,-1
13238,지새끼젖,-1
13239,지,-1
13240,지,1
13241,지고,-1
13242,지ㄴ,1
13243,지ㄴ것,-1
13244,지ㄴ일,0
13245,지ㄴ작가,1
13246,지ㄴ평론가,1
13247,지ㄹ,1
13248,지ㄹ수,1
13249,지면,1
13250,지면어둠,1
13251,지었,1
13252,지었다,1
13253,지갑,1
13254,지갑을,1
13255,지갑을털,1
13256,지겹,-1
13257,지겹어요,-1
13258,지구,-1
13259,지구를,-1
13260,지구를세,-1
13261,지극히,-1
13262,지극히근시안,-1
13263,지극히근시안적,-1
13264,지극히어렵,-1
13265,지금,-1
13266,지금세계,-1
13267,지금세계는,-1
13268,지금이용,1
13269,지금이용가치,1
13270,지나,-1
13271,지나ㄴ,1
13272,지나ㄴ해,0
13273,지나았,-1
13274,지나았습니다,-1
13275,지나지,-1
13276,지나지않,-1
13277,지나치,-1
13278,지나치게,-1
13279,지나치게갇히,-1
13280,지나치게무섭,-1
13281,지나치게의식,-1
13282,지나치게이기,-1
13283,지난,-1
13284,지난하,-1
13285,지난하ㄴ가,-1
13286,지난번,1
13287,지난번보다,1
13288,지난번보다마음,1
13289,지내,-1
13290,지내는,-1
13291,지내는철이,-1
13292,지니,1
13293,지니게,1
13294,지니게되,1
13295,지르,1
13296,지만순례자,-1
13297,지만순례자가,-1
13298,지만아무,-1
13299,지만아무도,-1
13300,지만연극,1
13301,지만연극이,1
13302,지만이,1
13303,지만이상쾌,1
13304,지만장주,0
13305,지만장주이,0
13306,지만지나,1
13307,지만지나ㄴ,1
13308,지망,1
13309,지망하,1
13310,지방,-1
13311,지방산,1
13312,지방산포도주,1
13313,지방을,-1
13314,지방을효율,-1
13315,지배,-1
13316,지배를,-1
13317,지배를더욱,-1
13318,지속,-1
13319,지속되,-1
13320,지속되고,-1
13321,지속적,1
13322,지속적으로,1
13323,지식,-1
13324,지식과,1
13325,지식과경험,1
13326,지식이,-1
13327,지식이모자라,-1
13328,지역,0
13329,지역으로,0
13330,지역으로관광객,0
13331,지역호텔,0
13332,지역호텔들,0
13333,지요,-1
13334,지우,-1
13335,지우ㄹ,-1
13336,지우ㄹ수,-1
13337,지원,-1
13338,지원을,-1
13339,지원을종용,-1
13340,지원하,1
13341,지원하고,1
13342,지원자,1
13343,지원자늘,1
13344,지원자늘었,1
13345,지위,1
13346,지위를,1
13347,지위를고양,1
13348,지적,-1
13349,지적되,-1
13350,지적이,-1
13351,지적이나오,-1
13352,지적이,-1
13353,지적하,-1
13354,지적하지,-1
13355,지점,-1
13356,지점에,-1
13357,지점에있,-1
13358,지정,1
13359,지지,1
13360,지지를,1
13361,지지를받,1
13362,지지서명,1
13363,지지서명에,1
13364,지진,1
13365,지치,-1
13366,지키,1
13367,지키ㄹ,1
13368,지키ㄹ수,1
13369,지키어,1
13370,지키어주,1
13371,지하철,-1
13372,지하철미군,-1
13373,지하철미군성희롱,-1
13374,지향,1
13375,지향점,1
13376,지향점들,1
13377,지향하,1
13378,지혜,1
13379,지휘자,1
13380,지휘자상,1
13381,지휘자상을,1
13382,직결,1
13383,직결되,1
13384,직무,-1
13385,직무유기,-1
13386,직무유기를,-1
13387,직전,-1
13388,직접,1
13389,직접보,1
13390,직접보기,1
13391,직접체험,1
13392,직접체험하,1
13393,직접홍보,-1
13394,직접,-1
13395,직접적,-1
13396,직접적이,-1
13397,진귀,1
13398,진귀하,1
13399,진귀하ㄴ,1
13400,진단,-1
13401,진단받,-1
13402,진단받을,-1
13403,진단을,1
13404,진단을하,1
13405,진면목,1
13406,진면목을,1
13407,진면목을보이,1
13408,진보,1
13409,진보에,1
13410,진보에도움,1
13411,진보적,1
13412,진수,1
13413,진수를,1
13414,진수를맛보,1
13415,진실,1
13416,진실되,1
13417,진실의,-1
13418,진실의반대편,-1
13419,진실하,1
13420,진실하ㄴ,1
13421,진실하,1
13422,진심,1
13423,진심을,1
13424,진심을갖,1
13425,진원지,1
13426,진원지로,1
13427,진정,1
13428,진정나,1
13429,진정나ㄴ,1
13430,진정,-1
13431,진정을,-1
13432,진정을하,-1
13433,진지,1
13434,진지하,1
13435,진지하게,1
13436,진출,1
13437,진출본격,1
13438,진출본격추진,1
13439,진통,-1
13440,진통을,-1
13441,진통을겪,-1
13442,질,1
13443,질을,1
13444,질을높이,1
13445,질,-1
13446,질과,-1
13447,질과생물,-1
13448,질은,-1
13449,질은사라지,-1
13450,질하,1
13451,질문,0
13452,질문들,0
13453,질병,1
13454,질병을,1
13455,질병을치유,1
13456,질주,-1
13457,질책,-1
13458,질책을,-1
13459,질책을듣,-1
13460,질타,-1
13461,질타하,-1
13462,질투,-1
13463,질투하,-1
13464,질환,-1
13465,질환과,0
13466,질환과관계,0
13467,질환많,-1
13468,질환을,-1
13469,질환을앓,-1
13470,질환의,0
13471,질환의가능,0
13472,집,-1
13473,집도,-1
13474,집도갖,-1
13475,집말,-1
13476,집말이,-1
13477,집은,1
13478,집은궁전,1
13479,집의,1
13480,집의아이,1
13481,집이,-1
13482,집이아니,-1
13483,집이,1
13484,집이다,1
13485,집,-1
13486,집어,-1
13487,집어내,-1
13488,집단,-1
13489,집단대응,1
13490,집단대응하,1
13491,집단이,1
13492,집단이면서,1
13493,집단적,-1
13494,집단적으로,-1
13495,집단적히스테리,-1
13496,집대성,1
13497,집대성하,1
13498,집주인,1
13499,집주인과,1
13500,집주인과그,1
13501,집중,-1
13502,집중이,-1
13503,집중이안,-1
13504,집중화,1
13505,집중화경향,1
13506,집착,1
13507,집착하,1
13508,집착하지,1
13509,짓,-1
13510,짓이,-1
13511,징후,-1
13512,짙,0
13513,짙은,0
13514,짙은안개,0
13515,짜리,-1
13516,짜리악기,-1
13517,짜리악기를,-1
13518,짜이,1
13519,짝,-1
13520,짝이,-1
13521,짝이없,-1
13522,짧,-1
13523,짧게,-1
13524,짧게깎,-1
13525,짧으면,-1
13526,짧으면나오,-1
13527,째,1
13528,째흥행,1
13529,째흥행선두,1
13530,쪽,-1
13531,쪽으로,-1
13532,쪽으로가,-1
13533,쪽,-1
13534,쪽만,-1
13535,쪽만활성,-1
13536,찢,-1
13537,찢어지,-1
13538,차,1
13539,차기,1
13540,차기쉽,1
13541,차갑,1
13542,차갑어,1
13543,차갑어보이,1
13544,차단,-1
13545,차단되,-1
13546,차단되고,-1
13547,차별,-1
13548,차별폐지,1
13549,차세대,1
13550,차이,-1
13551,차이가,-1
13552,차이가나,-1
13553,차지,1
13554,차지하,1
13555,차질,1
13556,차질없이,1
13557,착각,-1
13558,착각하,-1
13559,착각하게,-1
13560,착실,1
13561,착실하,1
13562,착실하ㄴ,1
13563,착잡,-1
13564,착잡하,-1
13565,착잡하ㄴ,-1
13566,착하,1
13567,착하게,1
13568,착하게살,1
13569,찬성,-1
13570,찬성은,-1
